Id,GPA,Gender,breakfast,calories_chicken,calories_day,calories_scone,coffee,comfort_food_reasons_coded,cook,comfort_food_reasons_coded.1,cuisine,diet_current_coded,drink,eating_changes_coded,eating_changes_coded1,eating_out,employment,ethnic_food,exercise,father_education,fav_cuisine_coded,fav_food,fries,fruit_day,grade_level,greek_food,healthy_feeling,ideal_diet_coded,income,indian_food,italian_food,life_rewarding,marital_status,mother_education,nutritional_check,on_off_campus,parents_cook,pay_meal_out,persian_food,self_perception_weight,soup,sports,thai_food,tortilla_calories,turkey_calories,veggies_day,vitamins,waffle_calories
8307,2.121100407,2,2,774,4,546,1,5,3,6,4,1,2,5,2,3,6,7,1,7,5,6,4,7,5,9,6,3,3,6,4,1,4,7,4,3,9,8,6,3,1,1,2,603,886,5,1,540
8308,1.756808125,2,1,689,2,838,1,5,1,1,6,1,1,2,1,6,1,6,3,7,8,4,6,3,5,9,6,9,2,7,1,7,3,9,4,2,4,2,5,2,1,2,2,1409,285,4,1,792
8309,3.435111268,1,2,688,2,442,2,4,3,7,1,5,2,4,7,7,2,7,2,7,1,5,2,6,9,2,8,5,3,1,6,6,6,6,8,3,5,2,5,5,2,2,1,674,368,1,1,878
8310,1.390045957,2,2,497,4,744,1,3,5,8,9,3,2,4,6,8,5,4,7,4,1,6,3,9,5,6,9,6,8,3,8,3,8,7,3,5,9,3,1,9,2,1,1,207,721,5,2,977
8311,3.48745278,2,2,604,2,672,1,2,3,5,4,6,2,9,5,8,4,1,6,4,7,8,5,9,3,7,5,7,9,7,6,1,3,1,9,4,4,6,2,8,1,2,2,1243,649,3,2,859
8312,1.254814344,1,1,459,3,436,2,4,2,6,9,3,1,7,4,4,2,7,8,2,5,8,4,1,1,6,6,6,5,8,7,7,1,1,1,7,2,1,7,7,2,2,1,731,892,3,2,855
8313,3.929161971,2,2,658,3,887,2,4,3,2,3,4,2,5,5,2,3,4,4,6,8,9,9,2,4,2,6,6,4,2,7,2,3,5,5,5,5,4,5,1,2,1,1,1461,753,1,1,1172
8314,2.746144353,1,2,548,2,574,1,1,4,6,7,1,2,7,5,7,7,3,6,3,7,5,9,2,9,7,4,2,5,2,7,7,7,1,1,5,8,9,5,7,2,1,2,435,487,1,1,1114
8315,1.504737981,2,1,458,3,401,1,4,3,8,1,6,2,7,9,6,6,8,3,3,2,1,4,4,9,8,7,1,2,4,9,3,1,7,4,1,2,7,2,7,2,2,1,486,491,2,2,749
8316,2.550084523,1,1,687,4,854,2,1,3,9,7,2,1,9,8,4,4,6,3,3,5,2,2,5,4,4,9,5,1,9,7,7,7,1,5,5,1,8,2,9,2,1,2,1124,567,2,1,921
8317,3.615933822,1,1,403,4,757,2,4,4,7,4,4,1,1,9,2,3,9,9,9,7,1,4,7,1,4,8,4,6,3,9,3,1,4,9,4,1,3,7,7,2,2,1,783,496,1,2,1299
8318,3.431752166,1,1,531,4,890,2,1,5,8,2,2,1,6,2,9,2,5,3,3,1,4,4,9,8,8,9,4,9,8,9,7,1,8,1,5,9,7,1,3,2,2,1,485,529,4,1,1253
8319,1.203957683,1,2,763,3,364,1,2,1,2,6,6,1,4,7,8,4,1,9,2,6,3,7,6,7,1,1,7,5,2,6,4,2,8,2,3,6,6,7,8,1,1,1,1315,354,2,2,609
8320,2.091867255,2,2,451,2,597,1,4,1,8,1,6,2,1,7,4,2,6,6,8,9,3,4,3,9,5,4,3,1,6,5,7,2,9,2,7,4,5,7,4,1,1,1,200,509,2,2,837
8321,1.205727723,1,1,634,4,560,2,5,3,6,7,1,2,2,9,9,3,2,9,1,9,2,2,6,6,5,7,6,2,1,1,7,8,5,4,3,4,2,5,1,1,1,1,1138,570,5,2,705
8322,1.010081875,2,1,648,3,572,1,4,4,7,6,6,1,6,1,9,8,8,1,7,4,9,9,5,1,9,6,3,8,7,3,9,1,8,1,1,2,4,1,5,1,2,1,1370,796,5,2,918
8323,1.856358421,1,1,425,4,391,2,1,3,8,6,7,1,8,2,5,7,5,2,7,2,7,9,5,9,5,2,8,2,8,6,8,6,8,4,2,1,6,4,9,1,2,1,686,568,1,2,723
8324,1.964629881,1,1,757,2,495,1,3,4,3,2,4,2,1,2,3,4,1,5,8,1,5,5,2,5,2,9,4,1,6,8,4,8,6,1,6,5,5,3,3,1,1,1,359,800,4,1,1080
8325,3.5606325,2,2,509,4,502,2,1,5,4,6,2,1,5,4,9,7,7,1,4,1,7,6,5,7,4,6,5,4,3,1,6,3,8,5,2,9,9,7,1,1,2,1,557,791,3,1,1381
8326,3.937078651,2,1,565,2,856,2,1,4,3,6,7,1,9,1,2,9,1,3,6,8,4,6,1,9,1,6,1,5,3,3,2,3,7,5,6,8,9,6,5,2,2,2,1307,358,3,2,452
8327,1.622985056,1,1,695,3,311,2,2,2,6,7,2,2,1,4,3,6,2,8,7,3,2,7,9,8,3,2,7,5,8,9,6,9,2,6,8,9,1,9,8,2,2,2,1367,706,1,2,899
8328,3.970167404,2,2,586,4,767,2,1,3,7,6,4,1,1,5,2,9,5,1,6,2,5,7,2,3,3,6,8,5,4,1,1,2,6,2,4,6,9,7,9,2,2,1,1352,478,4,2,1173
8329,1.297790295,2,1,656,3,634,1,4,3,7,4,5,2,6,5,2,8,5,6,1,1,9,9,9,9,8,6,3,3,8,5,2,9,8,7,8,3,1,2,7,2,1,2,107,671,4,1,710
8330,3.995115745,1,2,586,2,409,2,2,3,8,2,3,2,8,2,9,3,9,2,5,5,3,9,4,2,6,9,8,1,3,4,7,6,6,4,8,1,5,7,9,2,1,1,409,657,5,1,860
8331,1.812972844,2,1,452,3,745,1,4,1,4,3,4,2,8,5,4,4,4,7,4,6,3,9,3,4,1,2,2,3,3,3,4,7,7,4,8,2,6,6,3,1,2,2,1451,804,5,2,678
8332,1.787473179,2,2,699,4,429,1,3,5,4,9,5,2,8,8,5,8,4,4,6,7,7,8,9,5,7,2,6,6,9,6,9,5,8,3,7,2,5,2,9,1,2,1,608,569,4,1,579
8333,2.372987554,2,2,578,3,665,2,3,2,9,8,3,1,5,8,6,9,7,3,2,2,3,7,6,3,3,3,4,5,3,4,8,2,9,6,7,5,5,6,7,1,2,2,463,334,3,1,959
8334,2.088857113,1,1,534,2,737,2,1,3,7,6,5,1,4,4,6,5,3,9,5,3,7,2,7,2,1,2,6,9,2,9,1,4,7,2,4,5,3,9,1,1,1,1,451,517,4,2,953
8335,3.324864606,2,2,410,4,532,1,4,1,2,9,1,2,3,5,7,2,1,7,4,2,8,6,9,6,1,5,9,8,7,9,9,6,8,3,9,5,2,6,2,2,1,2,376,350,3,1,1146
8336,3.723377507,2,1,404,3,825,2,2,4,6,7,3,1,1,5,4,9,3,1,1,5,1,8,8,8,9,1,2,5,4,9,5,7,2,3,1,8,4,1,3,1,1,1,517,255,3,1,1149
8337,1.292194982,2,2,538,4,783,1,3,4,4,1,7,2,1,1,1,8,2,2,4,8,1,5,6,1,2,1,8,8,6,2,8,6,7,9,5,1,6,5,7,2,2,2,858,679,4,1,531
8338,1.585469954,2,2,449,2,418,2,2,5,5,4,4,1,2,9,8,3,4,6,4,3,7,9,9,2,7,5,3,2,5,5,5,4,3,5,5,8,1,1,9,1,2,2,310,441,2,2,1078
8339,2.828636712,2,1,631,3,625,1,4,1,3,2,8,1,5,9,5,7,1,1,7,1,2,4,9,3,9,4,3,8,8,3,9,9,1,8,3,3,3,9,8,1,1,1,1040,880,1,1,896
8340,1.235964357,2,1,779,3,750,2,5,4,9,1,2,2,1,1,4,9,1,9,3,2,8,4,3,7,2,2,9,5,2,4,4,2,5,2,6,7,5,4,6,1,1,1,1279,794,2,1,835
8341,2.158018171,1,2,428,2,698,2,2,3,5,2,8,1,9,1,5,6,8,7,6,9,2,5,3,7,1,6,4,9,3,1,6,7,6,8,3,5,3,2,4,1,2,2,817,703,5,2,895
8342,3.380572075,1,2,533,3,476,2,5,1,6,3,6,2,3,8,1,4,1,9,2,9,3,7,5,1,2,5,2,9,4,5,4,9,1,8,2,9,5,4,4,1,2,2,1163,594,2,1,1342
8343,1.753353528,2,1,603,2,416,2,5,3,8,3,8,2,5,6,6,3,9,6,3,6,4,6,6,2,7,1,6,5,1,3,1,7,7,5,8,3,8,4,4,2,2,2,975,765,5,1,1291
8344,2.490443212,2,2,660,2,506,2,3,3,2,6,5,1,8,5,1,2,3,2,7,3,9,6,4,5,2,6,4,3,3,3,7,3,9,4,4,7,7,9,9,2,2,2,739,706,4,2,1319
8345,1.634778403,1,1,753,4,450,1,5,2,8,5,8,1,4,6,2,8,5,8,4,8,6,6,1,1,8,4,8,2,9,3,1,1,1,8,5,9,4,1,9,1,1,2,1059,550,5,2,1122
8346,3.331995807,2,2,692,4,357,1,1,4,3,6,5,1,3,1,5,8,6,7,1,2,1,8,2,3,9,1,6,6,2,3,8,8,9,2,7,7,7,5,9,1,1,2,249,724,4,2,720
8347,1.026358556,1,1,407,3,364,1,4,2,4,9,5,2,9,2,7,3,7,1,2,5,6,2,3,4,1,8,5,5,8,2,9,7,4,7,8,1,8,6,7,1,1,2,744,549,3,1,636
8348,3.991314323,2,2,559,4,475,2,3,5,2,4,1,1,4,4,5,7,4,4,3,1,5,2,7,5,6,7,7,8,7,2,3,8,3,3,8,8,5,6,4,2,1,1,684,783,3,1,830
8349,1.981898358,1,2,605,4,382,2,3,4,8,1,6,2,9,8,9,9,4,4,4,2,8,5,6,7,6,4,5,5,4,1,7,4,3,4,5,2,4,8,2,2,1,1,965,354,2,2,888
8350,1.681084107,2,1,493,4,591,1,5,4,5,5,6,2,9,6,1,5,1,6,5,6,9,1,8,7,6,1,5,2,5,1,5,3,3,7,9,4,8,7,4,1,1,1,460,572,5,2,1295
8351,1.415416657,1,2,796,2,744,2,1,1,5,1,6,2,6,7,3,9,3,7,5,2,4,6,1,4,9,7,8,4,4,3,7,6,9,2,9,7,6,8,8,2,2,1,924,464,1,1,469
8352,1.481627558,2,1,714,4,769,2,3,4,1,4,1,1,9,1,8,9,2,9,2,1,1,9,7,3,6,4,3,9,4,9,4,4,3,2,7,7,7,8,4,1,1,1,177,761,5,2,957
8353,1.232701547,1,1,696,2,382,2,4,1,1,9,1,2,4,3,9,6,6,6,5,6,1,7,8,1,4,9,4,7,4,6,1,3,9,7,8,8,3,6,9,2,2,1,1417,633,3,2,1031
8354,2.699081496,2,1,800,2,369,2,4,2,3,6,3,1,5,5,2,4,2,5,2,8,3,7,6,3,6,1,5,6,9,5,4,9,9,9,6,1,7,9,5,1,2,1,688,401,3,2,1295
8355,1.576477092,2,2,451,2,455,1,1,5,8,3,3,1,7,9,8,8,7,4,9,9,6,9,5,3,2,5,7,7,9,7,4,3,5,1,1,3,5,9,2,1,1,2,632,751,2,2,819
8356,3.370940454,1,2,462,4,725,2,4,1,3,9,7,1,7,9,6,5,9,3,4,3,7,3,9,1,9,5,4,5,3,7,1,8,1,7,9,8,7,1,5,2,1,2,392,808,4,1,702
8357,3.69966384,2,1,412,2,607,1,2,3,9,9,2,2,3,2,8,1,1,9,7,7,8,2,2,8,1,7,6,9,9,9,2,8,1,2,8,7,5,2,6,2,1,2,814,340,3,1,539
8358,3.910194176,2,2,435,4,442,1,3,4,8,8,6,2,3,8,9,1,5,3,7,6,7,4,1,1,6,6,2,2,6,1,7,9,9,5,9,9,1,6,2,1,2,2,793,573,4,1,991
8359,2.391390374,2,1,600,3,322,1,2,4,6,3,6,2,8,1,4,2,9,7,6,6,4,5,4,8,7,9,8,6,3,8,1,4,8,8,9,7,8,3,3,1,2,2,1442,755,4,1,1177
8360,1.051630901,1,2,722,3,333,2,5,3,1,4,2,2,3,8,8,8,4,1,6,2,6,8,4,4,4,9,9,3,3,9,9,2,4,3,7,7,7,7,4,2,1,1,791,661,3,2,1168
8361,2.35751831,2,1,719,4,616,1,4,3,6,9,7,2,3,3,4,2,6,4,3,8,2,5,4,9,4,8,4,4,4,6,7,5,3,4,4,5,8,2,8,2,2,2,676,601,5,2,1368
8362,1.475074267,1,1,686,4,865,1,3,1,2,1,4,2,8,9,6,9,3,3,6,9,9,7,1,4,1,6,1,7,6,8,7,5,4,4,5,1,5,8,1,2,1,2,385,747,4,1,590
8363,1.848535102,2,2,796,4,567,2,5,4,1,2,6,2,8,9,5,7,3,8,1,8,2,4,9,2,4,1,1,3,1,6,2,8,8,2,3,8,1,5,1,2,2,2,451,845,5,2,934
8364,1.324982598,2,2,424,3,512,2,5,1,3,1,2,1,4,8,2,1,1,5,1,2,7,6,9,9,4,8,1,7,9,2,2,1,1,2,5,1,6,3,2,1,2,1,1052,632,2,2,891
8365,1.172252987,2,1,413,4,374,2,1,2,1,4,5,2,2,8,8,8,5,1,4,5,1,7,7,4,1,1,8,2,3,3,2,9,1,5,6,4,7,5,2,1,2,2,439,830,2,1,678
8366,3.966710135,1,1,578,3,301,1,4,4,3,8,6,1,6,9,9,3,7,5,3,5,9,1,1,9,9,7,3,1,1,1,8,4,5,7,4,2,8,1,9,2,2,2,1107,840,3,1,1264
8367,3.175617723,1,2,487,2,714,2,5,4,4,3,7,1,6,9,5,3,9,3,3,7,9,6,2,3,3,9,8,7,3,7,2,1,4,5,6,7,7,7,3,1,1,1,887,624,2,2,754
8368,1.678533817,2,2,409,4,380,2,5,2,1,3,5,2,7,3,3,3,6,7,7,3,5,7,9,5,6,5,8,3,7,6,4,6,1,6,3,6,2,3,4,1,2,2,1479,401,5,1,733
8369,2.237688301,2,1,646,2,885,2,2,4,9,7,4,2,2,3,2,4,1,7,2,1,6,3,5,9,2,9,4,3,5,2,1,7,7,4,6,7,4,3,5,2,1,2,613,783,4,1,459
8370,1.447741763,2,1,688,2,609,2,4,5,7,5,5,2,3,4,8,7,7,6,4,6,4,9,7,7,3,1,8,1,2,4,9,2,7,3,2,4,6,6,7,2,1,2,333,431,2,1,1315
8371,3.383009309,2,1,583,3,606,2,5,4,3,6,3,1,9,2,8,6,7,9,9,2,1,9,6,6,3,1,2,1,8,2,1,8,9,2,5,3,5,3,8,2,1,1,750,632,3,2,648
8372,2.463760936,1,1,552,2,648,2,1,2,1,5,3,1,5,8,4,6,6,5,4,5,4,8,1,5,1,8,6,6,1,1,4,4,9,9,3,1,7,6,1,2,1,2,149,326,3,1,844
8373,2.714281078,2,1,794,2,488,2,3,2,9,8,7,1,2,9,3,8,1,5,8,2,3,5,7,6,5,1,6,5,9,9,5,3,7,7,3,3,6,5,7,2,1,1,1151,702,3,2,921
8374,1.703360618,1,2,622,4,880,2,5,2,6,8,7,1,3,2,7,6,1,6,2,6,2,2,3,7,7,4,7,1,6,5,5,4,8,1,2,1,7,4,1,2,1,1,884,293,4,2,729
8375,1.569145597,1,1,536,3,385,2,1,1,7,7,5,1,5,5,6,3,3,7,5,6,7,4,5,8,5,3,1,3,9,4,5,7,4,5,5,7,6,7,4,1,1,2,637,851,4,1,960
8376,1.244122163,2,2,685,4,698,2,3,2,9,7,3,2,1,1,5,7,9,2,3,9,6,8,7,9,5,3,8,2,7,4,7,9,3,7,6,6,6,6,7,2,1,2,604,398,1,2,587
8377,1.787223019,2,2,676,3,667,2,3,4,6,6,6,1,3,5,3,3,9,9,7,3,7,7,6,4,7,3,5,2,8,6,6,2,1,1,5,5,5,2,4,2,2,1,380,432,1,1,709
8378,3.561522368,1,2,653,3,578,2,1,1,4,8,3,2,3,4,4,3,9,5,5,3,3,7,9,2,9,7,4,7,5,2,2,5,3,2,7,9,2,7,4,1,1,1,1404,521,1,2,845
8379,3.503767594,2,1,714,2,854,2,4,5,8,2,5,1,1,9,2,3,3,7,1,1,4,4,6,1,7,3,7,3,9,9,4,3,6,2,7,8,6,6,2,1,2,2,990,299,1,1,589
8380,3.895505148,1,2,772,4,838,1,2,3,6,8,3,2,7,5,2,1,5,4,1,3,1,6,2,4,2,4,2,8,5,3,9,1,3,3,7,1,8,8,1,2,2,2,793,464,1,1,956
8381,1.696858086,1,2,476,2,725,2,3,5,4,5,1,1,3,5,7,3,8,8,6,1,2,6,5,1,6,7,9,4,6,1,4,7,7,1,7,7,2,2,4,2,1,1,1144,555,1,2,1051
8382,2.612754878,1,2,471,4,306,2,2,4,4,4,5,2,7,1,2,7,1,9,6,9,3,9,5,1,1,9,7,6,7,5,4,7,8,5,2,3,3,1,4,1,1,1,1143,448,2,1,1069
8383,1.098861081,1,1,754,3,329,1,2,4,6,9,4,2,5,5,4,1,9,5,4,5,9,1,5,4,8,4,2,2,7,2,6,9,5,8,2,6,5,7,9,2,1,2,1484,844,5,1,452
8384,3.583525701,2,1,631,3,495,2,3,4,2,9,6,1,6,8,8,9,6,1,9,1,7,3,4,9,1,9,8,3,1,1,2,2,9,5,7,7,7,4,2,1,2,1,870,795,4,1,1128
8385,1.028153383,1,2,563,3,436,2,2,5,8,9,4,1,8,9,2,8,7,5,3,3,5,8,6,1,7,8,1,2,1,8,6,1,2,2,5,8,8,1,5,1,1,2,1149,629,5,1,915
8386,1.983594,1,1,644,2,883,1,4,4,4,1,4,2,7,1,6,4,4,7,2,5,8,8,8,5,7,5,5,3,5,5,7,4,6,8,4,3,9,1,5,2,2,2,1436,602,2,2,882
8387,3.009470645,2,1,509,4,461,2,2,2,6,7,2,1,7,1,5,8,5,7,9,2,4,7,2,3,4,5,5,6,9,9,1,1,9,3,6,8,7,4,5,2,1,2,1410,261,2,1,1246
8388,2.199390086,1,2,610,3,832,1,1,5,5,4,8,2,4,9,2,8,1,6,1,4,7,1,5,2,6,3,2,1,1,5,9,4,5,5,8,7,8,2,9,2,2,1,197,765,3,1,819
8389,2.617668786,1,2,487,3,589,2,4,3,3,2,4,1,9,6,3,1,5,6,6,5,8,7,1,8,1,1,5,3,6,3,2,6,4,1,7,5,2,1,4,2,1,1,172,477,3,1,1176
8390,1.000102829,2,2,664,2,443,1,4,2,3,8,6,1,4,9,8,8,1,8,5,4,3,8,9,5,6,1,7,1,2,3,9,4,5,3,6,4,9,1,1,2,1,1,458,480,1,1,1110
8391,3.021047185,1,1,714,4,722,2,1,5,6,9,3,1,9,8,7,1,7,3,8,4,4,9,7,3,7,7,8,5,8,2,1,7,8,2,6,9,9,9,9,1,1,1,350,771,4,2,952
8392,1.94750253,1,2,410,2,354,1,3,3,7,7,8,1,8,2,9,9,5,3,9,6,3,9,6,6,3,3,1,9,3,9,1,1,8,6,6,5,7,7,2,2,2,2,1386,658,5,2,1087
8393,3.447259593,1,2,628,2,484,1,5,1,4,4,5,2,2,1,9,3,4,9,2,9,9,8,9,2,5,8,6,3,3,6,8,8,2,7,8,3,2,1,5,2,1,2,624,581,3,1,836
8394,1.778954644,1,1,551,3,402,2,1,2,5,4,1,2,2,7,9,9,7,7,7,2,1,9,9,5,3,6,2,1,9,1,2,1,4,7,2,6,1,6,1,1,2,2,1315,341,3,1,1350
8395,3.340373346,1,2,487,4,543,2,1,1,6,2,7,2,2,3,4,8,1,8,6,9,4,6,3,7,6,8,2,7,3,8,7,2,5,9,4,4,1,6,7,2,1,2,836,528,5,1,1278
8396,1.002257604,2,2,738,2,770,2,1,1,2,4,7,2,4,7,1,9,2,9,4,7,5,2,4,2,8,4,5,5,6,3,7,4,4,2,7,9,5,8,9,2,2,2,1435,662,5,1,730
8397,1.891327321,1,1,668,2,655,2,5,2,5,9,5,1,9,9,1,6,2,9,9,9,9,2,6,9,2,9,2,6,3,6,2,4,8,1,4,6,4,4,7,2,2,1,1441,816,2,2,451
8398,2.220488588,1,1,797,4,837,1,2,5,5,8,2,1,4,6,1,1,5,4,3,2,2,7,9,4,8,6,3,5,1,5,3,7,1,2,9,4,2,3,8,2,2,2,1403,794,5,2,1271
8399,1.501579817,1,2,564,3,307,1,5,5,7,4,1,1,7,4,6,9,8,7,1,5,8,4,3,3,4,5,9,4,1,1,3,6,8,5,5,5,9,8,8,2,1,2,248,848,5,2,1378
8400,2.036273591,1,2,449,3,828,2,4,5,5,2,8,2,5,9,1,4,1,3,1,8,8,9,4,9,1,9,4,2,6,4,9,5,9,1,3,1,8,5,1,1,1,1,365,352,3,1,1106
8401,3.578743545,1,2,570,3,581,1,5,1,3,3,8,2,7,8,7,1,1,1,3,6,3,1,8,8,6,3,3,6,7,5,1,8,6,6,1,8,4,9,6,1,2,1,803,350,5,2,819
8402,1.475797156,1,1,775,3,314,2,3,2,3,5,5,1,7,2,5,9,9,2,5,8,7,8,8,8,7,4,1,6,1,6,4,2,7,7,1,8,1,8,1,2,1,1,930,735,2,2,704
8403,3.822812991,1,1,627,3,381,1,3,2,3,1,8,1,9,4,6,1,7,1,4,6,4,4,4,7,4,3,8,1,6,7,3,2,2,5,1,6,3,8,9,1,2,2,736,322,2,1,1185
8404,1.958403156,2,1,504,4,397,1,5,3,3,3,6,1,4,2,1,2,5,5,8,8,2,6,4,5,3,3,3,3,8,7,2,6,9,8,4,9,1,7,6,2,1,1,1456,782,1,1,1371
8405,3.597551202,1,2,775,3,664,1,2,5,7,2,5,2,2,9,6,9,3,4,8,6,1,7,2,9,6,8,7,2,9,3,9,4,7,9,2,6,6,5,3,2,2,2,1154,771,5,1,730
8406,3.131676662,2,2,613,3,750,2,1,4,3,8,5,1,5,3,8,7,2,8,7,9,8,3,9,2,8,1,6,3,4,4,2,9,9,6,5,9,8,2,2,1,2,1,920,701,3,2,628
8407,2.641156723,1,1,451,3,426,2,4,2,2,8,1,2,8,5,6,4,6,8,3,4,7,9,3,2,4,5,5,6,3,9,1,7,1,3,4,7,2,4,2,1,1,1,142,869,4,2,872
8408,2.493042573,2,2,783,3,753,2,3,4,9,5,7,2,3,1,1,8,7,3,6,9,9,1,1,9,6,2,5,7,1,9,5,2,5,6,3,6,4,1,2,2,2,2,333,827,2,2,652
8409,2.569063751,1,2,417,2,419,1,2,4,5,1,5,1,7,1,3,3,5,8,7,7,8,7,5,2,9,9,6,5,2,8,3,6,2,5,1,2,7,2,9,2,1,2,772,814,2,1,793
8410,1.974298086,1,1,477,4,673,1,5,1,5,4,8,1,2,5,3,2,8,1,1,2,5,9,6,9,6,2,1,7,6,4,2,2,8,8,8,7,8,8,3,1,1,2,1329,442,4,2,1178
8411,2.329175318,1,2,633,3,337,1,4,2,5,9,5,1,3,1,4,8,8,4,3,1,4,4,9,4,2,5,3,8,2,4,6,4,3,4,6,7,3,7,7,2,2,1,346,840,4,1,727
8412,1.048497353,1,2,470,2,776,1,4,3,7,5,5,1,1,3,4,3,1,6,9,7,6,1,8,8,1,5,7,1,3,9,9,3,3,2,3,3,4,4,5,1,2,1,1252,793,2,1,789
8413,2.545543977,1,1,447,4,479,2,3,1,3,1,1,1,5,9,3,8,7,2,3,2,8,7,6,3,8,9,2,6,4,9,1,2,5,6,9,6,9,2,3,2,1,2,482,493,2,1,1266
8414,3.44319516,1,1,674,4,382,1,1,2,1,8,6,1,1,9,7,8,9,7,1,2,4,1,2,3,6,3,6,2,3,9,9,1,4,3,7,2,1,5,6,1,2,1,1187,343,2,1,1101
8415,1.134508108,2,1,686,3,850,2,1,2,3,7,7,1,2,3,9,6,1,8,4,6,1,9,8,2,6,7,7,6,3,1,1,6,3,7,6,7,8,9,2,2,1,2,695,867,5,1,1294
8416,2.586789937,2,1,515,3,428,1,2,3,6,2,5,1,4,8,6,2,2,3,2,5,5,3,4,3,2,2,4,2,2,6,6,4,9,7,9,9,9,6,9,1,1,2,141,424,1,1,828
8417,1.964256703,1,1,454,2,363,2,5,5,5,4,4,2,7,3,5,8,7,9,5,4,5,2,5,6,4,8,9,8,6,1,9,6,6,3,1,2,8,9,3,2,2,2,609,694,2,2,456
8418,3.167267701,1,1,560,2,544,2,3,4,6,1,4,2,7,6,4,6,1,1,7,2,6,5,2,7,3,7,9,1,3,2,5,8,6,9,6,6,7,6,7,1,1,1,753,438,5,2,1049
8419,2.226575253,2,1,689,4,548,2,3,2,2,5,8,2,7,3,6,8,6,1,3,9,1,5,7,2,1,7,1,8,6,7,7,1,4,4,2,2,7,9,9,1,1,1,772,788,4,1,512
8420,3.660123247,2,1,531,3,682,2,1,4,8,7,3,2,8,4,3,1,9,4,8,6,9,6,1,5,6,4,9,2,6,9,9,5,5,2,9,4,2,2,6,2,1,2,1245,640,5,2,1238
8421,2.991805184,1,2,658,3,639,2,1,5,1,9,4,2,1,9,4,1,9,9,1,6,4,3,2,7,8,6,5,8,3,9,5,9,1,7,3,6,9,7,1,1,2,2,597,811,3,2,1126
8422,1.095489423,2,1,523,2,614,2,5,5,2,3,1,1,6,4,6,9,9,3,3,2,7,9,1,6,1,4,8,1,8,5,5,7,3,8,6,6,1,9,4,2,2,1,1445,789,3,1,1064
8423,3.316314521,1,2,646,3,523,1,2,5,9,7,2,2,8,3,6,2,6,4,6,3,7,3,4,8,4,2,7,8,4,5,3,6,6,1,3,8,2,4,9,1,2,1,332,372,1,1,554
8424,1.220199409,1,1,623,3,338,1,5,1,4,5,5,1,9,7,5,4,2,1,8,8,9,9,3,5,3,2,9,1,8,8,9,8,4,5,9,9,6,4,1,1,2,2,1053,836,5,1,1279
8425,3.677991158,2,2,468,3,607,2,5,5,1,7,2,1,9,6,1,5,3,1,1,7,7,5,8,2,1,8,3,3,1,4,7,1,9,2,3,8,3,2,9,1,1,1,1127,809,1,2,1142
8426,3.574242878,1,2,558,3,813,1,4,4,9,1,2,1,7,4,8,2,8,4,1,5,7,6,3,6,4,9,5,8,7,9,3,3,7,6,9,1,6,5,8,1,2,1,550,343,2,2,1263
8427,1.78446297,2,2,634,4,744,1,2,4,7,7,8,2,6,8,3,7,5,4,1,3,9,6,8,9,8,6,1,8,3,2,7,2,5,3,7,5,6,1,1,2,1,1,229,403,1,2,1030
8428,3.271016009,2,2,488,3,894,1,2,3,9,1,1,2,2,7,5,7,2,9,3,7,6,8,1,6,5,1,4,2,9,7,8,7,9,4,4,4,2,2,5,2,2,1,521,673,3,2,481
8429,1.537136787,2,1,562,3,370,1,4,3,5,9,2,1,7,1,5,9,8,5,1,8,1,1,5,2,9,5,2,4,4,6,6,1,3,7,1,1,4,6,4,2,1,2,794,760,5,1,1392
8430,2.243606649,2,1,694,3,599,1,2,2,4,9,6,1,7,3,5,7,6,3,7,6,1,2,1,5,5,6,1,4,2,5,3,1,5,2,3,4,4,4,3,2,2,1,978,660,5,1,1251
8431,1.568540894,2,2,742,4,359,1,2,5,6,7,5,2,4,9,8,3,3,3,8,8,8,7,1,3,8,3,9,4,3,8,6,9,3,1,2,1,4,2,2,2,1,1,1169,716,4,1,1274
8432,3.922139187,1,1,753,2,417,1,2,3,7,7,2,1,3,4,3,5,2,5,7,1,3,9,2,7,5,4,3,1,9,7,5,5,8,3,3,6,9,4,6,2,1,1,247,899,2,1,684
8433,2.588484012,2,1,674,4,435,2,3,3,4,9,5,2,1,9,2,8,9,6,5,1,9,5,9,1,3,5,2,7,7,7,3,9,6,9,6,9,7,5,3,2,2,2,794,424,3,2,1329
8434,2.492373885,1,2,736,3,568,2,5,5,4,2,6,1,1,5,2,1,9,5,6,1,8,1,9,7,9,3,5,6,8,2,5,7,5,5,1,7,7,9,9,1,1,2,513,816,5,1,1201
8435,2.34658666,1,2,547,2,795,2,5,5,7,9,8,2,7,9,6,8,6,7,1,7,3,6,7,6,2,8,6,1,8,7,9,4,5,3,5,4,8,8,3,1,1,2,1215,539,5,1,877
8436,1.96752277,1,1,774,3,768,1,1,2,1,1,8,2,3,9,3,3,1,8,4,6,9,1,6,4,8,7,4,4,2,3,3,9,4,4,3,4,7,4,7,2,2,2,146,609,2,1,937
8437,1.205655563,1,1,443,2,459,2,5,2,5,7,7,1,7,2,2,5,8,1,5,3,4,7,9,7,1,9,4,9,7,9,8,4,6,2,3,4,2,6,4,2,2,2,1426,293,3,2,984
8438,3.958803595,1,1,687,4,782,1,5,1,6,5,2,2,7,5,8,8,8,6,4,5,3,8,2,1,7,9,5,3,6,9,1,6,9,3,2,8,8,7,5,1,1,2,1212,828,5,2,1338
